date,year,month,day,region,country,category,medicine,age_group,units_sold,unit_price,stock_level,expiry_days_remaining,covid_flag
2023-11-02,2023,11,2,Middle East,UAE,Pain_Relief,Paracetamol,65+,220,9.3,16,596,0
2024-01-07,2024,1,7,North America,Mexico,Chronic,Omeprazole,65+,223,32.85,1410,208,0
2025-05-02,2025,5,2,South America,Argentina,Cough_Cold,Cough Syrup,0-12,468,11.67,401,256,0
2023-01-30,2023,1,30,Africa,Nigeria,Cardiovascular,Atorvastatin,46-65,488,24.58,494,100,0
2020-06-09,2020,6,9,Oceania,New Zealand,Chronic,Omeprazole,46-65,429,45.55,294,310,1
2023-02-27,2023,2,27,Oceania,New Zealand,Pain_Relief,Paracetamol,26-45,132,7.37,248,74,0
2023-04-06,2023,4,6,North America,Canada,Pain_Relief,Ibuprofen,26-45,41,7.14,1160,620,0
2024-06-02,2024,6,2,Europe, Germany ,Pain_Relief,Paracetamol,0-12,293,7.5,1451,932,0
2025-05-12,2025,5,12,South Asia,Bangladesh,Pain_Relief,Paracetamol,0-12,43,7.2,1783,53,0
2021-09-15,2021,9,15, South Asia ,India,Cardiovascular,Atorvastatin,46-65,307,27.42,1162,821,1
2020-01-29,2020,1,29,East Asia,Japan,Respiratory,Salbutamol,0-12,343,17.88,164,792,1
2022-12-23,2022,12,23,Oceania,Australia,Diabetes,Metformin,13-25,321,14.93,481,63,1
2022-07-03,2022,7,3,Africa,Nigeria, Pain_Relief ,Ibuprofen,65+,424,8.89,1255,202,1
2024-08-17,2024,8,17,East Asia,Japan,Antibiotic,Azithromycin,26-45,301,24.62,272,88,0
2024-06-25,2024,6,25,South America,Brazil,Diabetes,Metformin,46-65,43,16.51,1844,536,0
2021-06-10,2021,6,10,East Asia,South Korea,Respiratory,Salbutamol,26-45,384,20.85,583,563,1
2021-03-19,2021,3,19,Middle East,Saudi Arabia,Respiratory,Salbutamol,26-45,13,19.28,286,724,1
2023-05-21,2023,5,21,South Asia,Bangladesh,Chronic,Omeprazole,46-65,21,46.42,516,575,0
2024-11-11,2024,11,11,North America,Canada,Cardiovascular,Amlodipine,65+,419,25.56,85,216,0
2021-12-10,2021,12,10,North America,Canada,Diabetes,Metformin,46-65,448,14.23,500,78,1
2023-11-22,2023,11,22,Middle East,Saudi Arabia,Chronic,Omeprazole,26-45,398,46.14,727,556,0
2020-11-04,2020,11,4,East Asia,China,Vitamin,Vitamin C,13-25,28,8.97,546,554,1
2022-08-05,2022,8,5,North America,USA,Respiratory,Salbutamol,65+,32,18.91,153,677,1
2023-01-20,2023,1,20,South America,Brazil,Cardiovascular,Amlodipine,26-45,262,25.81,432,621,0
2025-04-26,2025,4,26,East Asia,China,Cardiovascular,,46-65,228,22.43,43,365,0
2022-06-01,2022,6,1,North America,Mexico, Cardiovascular ,Amlodipine,65+,209,21.27,586,290,1
2024-07-25,2024,7,25,Oceania,New Zealand,Chronic,Omeprazole,65+,412,39.81,802,597,0
2023-09-23,2023,9,23,Oceania,Australia,Chronic,Omeprazole,0-12,97,38.57,523,963,0
2021-03-21,2021,3,21,Europe,Germany,Chronic,Omeprazole,65+,110,46.26,504,671,1
2024-02-15,2024,2,15,South Asia,India,Antibiotic,Azithromycin,13-25,98,26.24,1506,416,0
2024-05-23,2024,5,23,South America,Brazil,Chronic,Omeprazole,26-45,111,43.44,21,804,0
2021-05-09,2021,5,9, Middle East ,Saudi Arabia,Antibiotic,Azithromycin,46-65,328,31.05,849,379,1
2022-06-18,2022,6,18,Oceania,Australia,Chronic,Omeprazole,0-12,246,46.26,663,558,1
2021-12-11,2021,12,11, Middle East ,UAE, Antibiotic ,Azithromycin,65+,228,26.86,708,76,1
2022-01-23,2022,1,23,North America,USA,Vitamin,Vitamin C,26-45,403,11.91,1037,446,1
2023-08-27,2023,8,27,South Asia,India,Antibiotic,Amoxicillin,13-25,187,24.77,1586,951,0
2022-01-11,2022,1,11,Europe,Germany,Respiratory,Salbutamol,65+,65,23.74,1680,634,1
2025-10-22,2025,10,22,South Asia,Bangladesh,Cardiovascular,Atorvastatin,26-45,415,28.73,698,190,0
2025-12-30,2025,12,30,South America,Argentina,Cardiovascular,Atorvastatin,,253,26.11,332,173,0
2020-06-15,2020,6,15,North America,Canada,Pain_Relief,Paracetamol,26-45,456,7.27,1389,918,1
2025-06-28,2025,6,28,Africa,South Africa,Cough_Cold,Cough Syrup, 46-65 ,381,11.98,247,713,0
2020-08-17,2020,8,17,Middle East,Saudi Arabia,Cardiovascular,Amlodipine,46-65,381,25.31,1045,749,1
2022-03-11,2022,3,11,Oceania,Australia,Vitamin,Vitamin C,0-12,55,10.87,492,38,1
2024-05-08,2024,5,8,Africa,South Africa,Cough_Cold,Cough Syrup,0-12,293,13.77,912,719,0
2023-06-09,2023,6,9,Oceania,New Zealand,Cough_Cold,Cough Syrup,65+,52,14.37,,989,0
2020-11-23,2020,11,23,North America,USA,Antibiotic,Azithromycin,46-65,17,34.85,1286,144,1
2022-03-29,2022,3,29,Oceania,Australia,Diabetes,Metformin,0-12,162,14.47,34,79,1
2021-03-29,2021,3,29,Oceania,Australia,Cardiovascular,Amlodipine,65+,284,29.22,1017,973,1
2023-05-10,2023,5,10,North America,Canada,Antibiotic,Amoxicillin,46-65,107,24.48,1855,603,0
2021-01-21,2021,1,21,Europe,France,Chronic,Omeprazole,46-65,479,40.8,14,461,1
2023-03-25,2023,3,25,East Asia,South Korea, Antibiotic ,Amoxicillin,0-12,446,32.87,1427,204,0
2024-04-25,2024,4,25,South America,Colombia,Chronic,Omeprazole,65+,73,34.39,203,641,0
2024-03-02,2024,3,2,East Asia,South Korea,Vitamin,Vitamin C,0-12,468,9.82,171,711,0
2022-11-19,2022,11,19,East Asia,Japan,Antibiotic,Azithromycin,46-65,279,27.59,278,234,1
2022-10-01,2022,10,1,North America,USA,Chronic,Omeprazole,46-65,129,39.17,1076,604,1
2025-02-06,2025,2,6, Oceania ,Japan,Cough_Cold, Cough Syrup ,0-12,23,13.86,1820,125,0
2020-05-28,2020,5,28,South America,Brazil,Vitamin,Vitamin C,65+,412,9.18,19,261,1
2022-12-12,2022,12,12,Africa, Nigeria ,Cough_Cold, Cough Syrup ,26-45,56,12.05,1617,142,1
2022-03-30,,3,30,South America,Argentina,Cardiovascular,Atorvastatin,26-45,223,23.94,42,266,1
2022-04-03,2022,4,3,Middle East,UAE,Respiratory,Salbutamol,65+,500,23.58,13,403,1
2025-11-11,2025,11,11,Europe,UK,Antibiotic,Amoxicillin,0-12,120,29.83,1772,346,0
2025-07-07,2025,7,7,Africa,Nigeria,Diabetes,Metformin,26-45,122,16.78,634,260,0
2024-04-21,2024,4,21,Oceania,New Zealand,Chronic,Omeprazole,46-65,378,42.16,1260,848,0
2025-10-24,2025,10,24,East Asia,China,Diabetes,Metformin,65+,204,13.69,23,805,0
2025-04-30,2025,4,30,Africa,South Africa,Cardiovascular,Amlodipine,65+,463,29.38,28,699,0
2024-03-15,2024,3,15,North America,Canada,Antibiotic,Azithromicin,46-65,406,35.61,952,811,0
2024-05-11,2024,5,11,North America,Canada,Respiratory,Salbutamol,26-45,314,19.15,1114,458,0
2025-01-23,2025,1,23,North America,Mexico,Antibiotic,Azithromycin,65+,156,33.64,1169,-32,0
2021-11-10,2021,11,10,North America,Canada,Diabetes,Metformin,65+,235,17.71,1436,237,1
2024-07-06,2024,7,6,South America,Colombia,Respiratory,Salbutamol,26-45,203,20.83,781,876,0
2022-12-21,2022,12,21,East Asia,South Korea,Vitamin,Vitamin C,65+,409,10.13,493,149,1
2021-06-26,2021,6,26,Oceania,Australia,Antibiotic,Amoxicillin,65+,318,31.64,1541,266,1
2021-01-03,2021,1,3,South America,Colombia,Respiratory,Salbutamol,65+,99,19.74,1272,846,1
2024-10-10,2024,10,10,Africa,South Africa,Cough_Cold,Cough Syrup,0-12,259,13.28,1218,376,0
2024-02-05,2024,2,5,Europe,Italy,Diabetes,Metformin,26-45,299,16.92,184,742,0
2023-07-05,2023,7,5,North America,Mexico,Pain_Relief,Ibuprofen,46-65,428,8.52,339,707,0
2025-10-10,2025,10,10,Europe,Germany,Vitamin,Vitamin C,13-25,36,9.07,100,935,0
2020-08-11,2020,8,11,North America,Mexico,Antibiotic,Azithromycin,65+,229,25.29,476,942,1
2024-08-06,2024,8,6,Middle East,Saudi Arabia,Antibiotic,Azithromycin,13-25,108,35.46,1749,596,0
2025-09-04,2025,9,4,Oceania,New Zealand,Respiratory,Salbutamol,65+,305,23.62,1121,357,0
2021-12-02,2021,12,2,South Asia,Bangladesh,Respiratory,Salbutamol,26-45,10,16.22,1478,679,1
2022-08-15,2022,8,15,Middle East,UAE,Chronic,Omeprazole,13-25,458,43.5,446,248,1
2023-04-18,2023,4,18,South Asia,UAE,Pain_Relief,Paracetamol,26-45,137,6.84,549,370,0
2021-06-12,2021,6,12,South Asia,India,Respiratory,Salbutamol,26-45,68,19.54,1612,801,1
2020-07-25,2020,7,25,South America,Argentina,Vitamin,Vitamin C,0-12,466,10.82,787,736,1
2024-02-18,2024,2,18,East Asia,South Korea,Antibiotic,Azithromycin,13-25,65,29.1,,321,0
2020-02-13,2020,2,13,Africa,Nigeria,Cough_Cold,Cough Syrup,26-45,203,13.32,144,412,1
2023-08-18,2023,8,18,North America,USA,Cardiovascular,Atorvastatin,46-65,481,20.52,997,793,0
2025-10-16,2025,10,16,Europe,Italy,Cardiovascular,Atorvastatin,65+,323,26.02,847,258,0
2024-02-25,2024,2,25,South Asia,India,Diabetes,Metformin,65+,422,16.35,718,424,0
2021-07-24,2021,7,24,Europe,Germany,Respiratory,Salbutamol,26-45,154,23.25,321,440,1
2022-11-29,2022,11,29,South America,Colombia,Antibiotic,Amoxicillin,46-65,122,29.9,887,33,1
2023-12-27,2023,12,27,North America,USA,Cardiovascular,Atorvastatin,46-65,335,27.53,1174,326,0
2021-05-01,2021,5,1,Africa,South Africa,Chronic,Omeprazole,46-65,259,36.95,658,391,1
2020-09-20,2020,9,20,South Asia,Bangladesh,Vitamin,Vitamin C,13-25,317,9.03,296,146,1
2025-06-27,2025,6,27, South America ,Argentina,Cardiovascular,Amlodipine,26-45,178,29.54,362,262,0
2022-04-22,2022,4,22,Europe,France,Antibiotic,Amoxicillin,26-45,485,34.04,1144,510,1
2025-10-07,2025,10,7,Oceania,New Zealand,Chronic,Omeprazole,26-45,95,46.1,95,890,0
2024-10-21,2024,10,21,East Asia,China,Respiratory,Salbutamol,46-65,439,20.78,408,647,0
2020-08-23,2020,8,23,South America,Argentina,Antibiotic,Azithromycin,26-45,34,27.01,1378,532,1
2023-11-10,2023,11,10,Oceania,New Zealand,Chronic,Omeprazole,46-65,469,36.54,1237,442,0
9999-99-99,2022,2,18,South Asia,India,Vitamin,Vitamin C,0-12,176,11.52,1763,997,1
2021-01-25,2021,1,25,Europe,Italy,Cardiovascular,Atorvastatin,46-65,133,21.94,1557,923,1
2024-07-31,2024,7,31,Europe,France,Antibiotic,Azithromycin,0-12,317,27.36,1595,772,0
2022-09-02,2022,9,2,South Asia,India,Diabetes,Metformin,46-65,246,13.53,558,519,1
2024-05-09,2024,5,9,North America,Canada,Diabetes,Metformin,65+,163,15.03,1301,693,0
2022-06-16,2022,6,16,Oceania,Australia,Chronic,Omeprazole,26-45,392,38.4,859,-9,1
2020-04-16,2020,4,16,Europe,Italy,Chronic,Omeprazole,46-65,233,33.94,832,50,1
2023-12-20,2023,12,20,Africa,South Africa,Cardiovascular,Atorvastatin,65+,351,29.71,681,231,0
2025-05-29,2025,5,29,East Asia,Japan,Vitamin,Vitamin C,65+,136,10.45,1380,963,0
2025-05-18,2025,5,18,South Asia,India,Antibiotic,Azithromycin,0-12,325,33.93,1066,402,0
2024-11-19,2024,11,19,Africa,South Africa,Diabetes,Metformin,46-65,239,16.98,1334,55,0
2022-08-08,2022,8,8,Europe,Italy,Cough_Cold,Cough Syrup,0-12,273,12.07,1797,788,1
2022-01-03,2022,1,3,Europe,UK,Antibiotic,Azithromycin, 0-12 ,132,26.37,453,604,1
2025-07-20,2025,7,20,South America,Brazil,Diabetes,Metformin,65+,148,13.66,437,402,0
2022-10-28,2022,10,28,Africa,South Africa,Antibiotic,Azithromycin,65+,409,31.56,215,172,1
2023-04-26,2023,4,26,Europe,France,Vitamin,Vitamin C,13-25,268,11.87,233,993,0
2021-06-27,2021,6,27,South America,Argentina,Cardiovascular,Atorvastatin,13-25,459,21.73,1640,30,1
2024-04-03,2024,4,3,Africa,South Africa,Pain_Relief,Paracetamol,65+,114,7.42,885,370,0
2022-06-30,2022,6,30,South America,Colombia,Chronic, Omeprazole ,26-45,50000,10000,615,597,1
2020-10-12,2020,10,12,South Asia,India,Diabetes,Metformin,26-45,333,17.77,1097,413,1
2021-11-19,2021,11,19,Africa,Nigeria,Diabetes,Metformin,46-65,327,14.87,672,114,1
2023-01-03,2023,1,3,Middle East,UAE,Respiratory,Salbutamol,0-12,40,20.06,286,966,0
2024-03-25,2024,3,25,South Asia,India,Vitamin,Vitamin C,65+,312,10.01,471,126,0
2024-05-02,2024,5,2,Oceania,New Zealand,Pain_Relief,Paracetamol,13-25,320,7.05,32,448,0
2021-12-15,2021,12,15,South America,Argentina,Diabetes,Metformin,26-45,430,14.63,27,870,1
2023-03-08,2023,3,8,South America,Colombia,Vitamin,Vitamin C,0-12,260,9.55,635,459,0
2023-08-22,2023,8,22,South America,Brazil,Vitamin,Vitamin C,13-25,219,9.61,1360,234,0
2020-06-07,2020,6,7,North America,USA,Vitamin,Vitamin C,26-45,76,11.42,1347,532,1
2023-04-07,2023,4,7,North America,Canada,Diabetes,Metformin,46-65,488,16.71,1286,846,0
2025-12-30,2025,12,30,North America,USA,Antibiotic,Azithromycin,26-45,248,33.02,776,149,0
2020-04-13,2020,4,13,Africa,Nigeria, Chronic ,Omeprazole,Adult,246,46.48,872,470,1
2021-06-22,2021,6,22,,UK,Respiratory,Salbutamol,0-12,465,21.34,348,333,1
2021-08-04,2021,8,4,Africa,South Africa,Chronic,Omeprazole,65+,230,33.52,316,619,1
2021-04-05,2021,4,5,Middle East,UAE,Cardiovascular,Amlodipine,0-12,388,23.43,1363,610,1
2020-10-25,2020,10,25,East Asia,South Korea,Respiratory,Salbutamol,65+,92,19.07,1191,295,1
2023-03-04,2023,3,4,Africa,Nigeria,Respiratory,Salbutamol, 46-65 ,341,22.31,593,126,0
2021-07-08,2021,7,8,South Asia,Bangladesh,Cough_Cold,Cough Syrup,0-12,347,11.93,1254,92,1
2025-09-24,2025,9,24,Europe,Italy,Diabetes,Metformin,46-65,383,13.19,1743,967,0
2024-08-28,2024,8,28,Europe,Germany,Diabetes,Metformin,65+,50000,10000,1293,973,0
2024-05-10,2024,5,10,Europe,France,Cough_Cold,Cough Syrup,13-25,351,14.29,888,48,0
2024-12-26,2024,12,26,Africa,South Africa,Cardiovascular,Atorvastatin, 13-25 ,380,22.4,544,193,0
2020-11-18,2020,11,18,Middle East,UAE,Cardiovascular,Atorvastatin,46-65,78,28.66,230,640,1
2022-05-06,2022,5,6,South America,Argentina,Pain_Relief,Paracetamol,65+,415,8.98,,674,1
2025-12-19,2025,12,19,South Asia,Bangladesh,Pain_Relief,Ibuprofen,13-25,67,8.4,1553,529,0
2021-10-09,2021,10,9,Middle East,UAE,Cough_Cold,Cough Syrup,26-45,439,10.48,1618,60,1
2024-05-26,2024,5,26,Europe,UK,Vitamin,Vitamin C,26-45,369,11.74,667,892,0
2024-01-29,2024,1,29,North America,Canada,Diabetes,Metformin,46-65,447,13.18,1430,843,0
2025-09-08,2025,9,8,South America,Colombia,Chronic,Omeprazole,46-65,475,36.62,1318,316,0
2020-10-07,2020,10,7,South America,Argentina,Cardiovascular,Atorvastatin,26-45,25,23.87,1843,414,1
2020-03-18,2020,3,18,Middle East,UAE,Pain_Relief,Paracetamol,46-65,111,8.73,511,93,1
2020-04-02,2020,4,2,Europe,Germany,Diabetes,Metformin,26-45,341,16.38,1236,761,1
2021-03-19,2021,3,19,Europe,UK,Vitamin,Vitamin C,46-65,479,8.58,694,713,No
2023-09-11,2023,9,11,Oceania,New Zealand,Cardiovascular,Atorvastatin,46-65,363,24.33,11,471,0
2024-04-05,2024,4,5,Oceania,Australia,Cough_Cold,Cough Syrup,13-25,491,-11.35,1182,62,0
2025-03-16,2025,3,16,South Asia,India,Diabetes,Metformin,65+,330,17.3,1046,62,0
2024-10-13,2024,10,13,Oceania,Australia,Antibiotic,Amoxicillin,0-12,277,35.85,1587,-49,0
2024-06-19,2024,6,19,South Asia,India,Chronic,Omeprazole,26-45,467,33.82,1132,923,0
2025-09-17,2025,9,17,Africa,South Africa,Cough_Cold,Cough Syrup,13-25,262,13.64,45,595,0
2022-07-16,2022,7,16,Africa,South Africa,Cardiovascular,Amlodipine,65+,187,22.7,709,663,1
,2020,1,22,Middle East, UAE ,Chronic,Omeprazole,65+,11,40.05,720,464,1
2025-12-10,2025,12,10,Oceania,Australia,Chronic,Omeprazole,65+,42,33.89,1722,698,0
2025-07-22,2025,7,22,South America,Brazil,Respiratory,Salbutamol,13-25,316,18.88,419,696,0
2021-02-04,2021,2,4,North America, USA ,Cough_Cold,Cough Syrup,46-65,427,11.37,136,459,1
2025-10-28,2025,10,28,South Asia,Bangladesh,Respiratory,Salbutamol,26-45,35,21.87,1673,928,0
2023-01-15,2023,1,15,East Asia,China,Respiratory,Salbutamol,13-25,98,16.82,497,583,0
2024-02-06,2024,2,6,Middle East,Saudi Arabia,Vitamin,Vitamin C,13-25,173,10.39,634,569,0
2020-03-23,2020,3,23,North America,USA,Diabetes,Metformin,13-25,335,17.05,773,70,1
2023-06-20,2023,6,20,Middle East,Saudi Arabia,Cough_Cold,Cough Syrup,26-45,384,12.93,149,85,0
2024-01-05,2024,1,5,Africa,South Africa,Pain_Relief,Ibuprofen,26-45,477,8.8,87,51,0
2022-09-20,2022,9,20,South America,Brazil,Respiratory,Salbutamol,46-65,31,21.5,1242,499,1
2021-02-11,2021,2,11,Africa,Nigeria,Vitamin,Vitamin C,13-25,157,10.74,492,369,1
2024-08-18,2024,8,18,North America,USA,Diabetes,Metformin,46-65,136,12.19,962,435,0
2021-04-22,2021,4,22,South America,Argentina,Antibiotic,Azithromycin,26-45,13,31.4,658,372,1
2022-12-29,2022,12,29,Oceania,New Zealand,Diabetes,Metformin,65+,228,16.81,71,308,1
2023-03-12,2023,3,12,Oceania,Australia,Cardiovascular,Amlodipine,65+,434,21.06,-651,89,0
2024-01-07,2024,1,7,East Asia,South Korea,Antibiotic,Azithromycin,26-45,62,26.24,1451,62,0
2025-08-21,2025,8,21,Oceania,Australia,Cardiovascular,Atorvastatin,46-65,122,23.81,788,451,0
2024-01-09,2024,1,9,Middle East,UAE,Diabetes,Metformin,65+,162,14.34,978,861,0
2025-12-10,2025,12,10,South Asia,India,Antibiotic,Azithromycin,,383,35.38,959,402,0
2020-11-14,2020,11,14,East Asia,China,Chronic,Omeprazole,46-65,461,37.7,47,935,1
2020-09-07,2020,9,7,North America,USA,Diabetes,Metformin,65+,12,14.51,1501,93,1
2025-09-20,2025,9,20,Oceania,Australia,Cardiovascular,Amlodipine,65+,294,21.07,1477,912,0
2025-01-13,2025,1,13,Oceania,New Zealand,Cough_Cold,Cough Syrup,26-45,361,10.53,698,207,0
2020-03-03,2020,3,3,South America,Argentina,Vitamin,Vitamin C,46-65,46,8.4,1373,798,1
2023-05-07,2023,5,7,East Asia,South Korea,Cardiovascular,Atorvastatin,26-45,190,28.63,16,327,0
2022-12-23,2022,12,23,Africa,South Africa,Antibiotic,Azithromycin,26-45,416,25.25,897,44,1
2024-12-07,2024,12,7,South Asia,Bangladesh,Antibiotic,Azithromycin,26-45,474,24.51,340,434,0
2022-08-09,2022,8,9,South America,Colombia,Antibiotic,Azithromycin,13-25,498,25.54,1255,667,1
2022-07-15,2022,7,15,Europe,Germany,Respiratory,Salbutamol,26-45,430,22.35,147,149,1
2020-11-11,2020,11,11,Oceania,New Zealand,Cardiovascular,Amlodipine,26-45,34,25.29,1697,731,1
2022-02-23,2022,2,23,Europe,UK,Respiratory,Salbutamol,26-45,212,22.03,111,610,1
2020-04-11,2020,4,11,Africa,South Africa,Diabetes,Metformin,65+,74,15.19,521,494,1
2021-06-05,2021,6,5,Europe,UK,Chronic,Omeprazole,13-25,291,45.3,988,733,1
2024-12-28,2024,12,28,East Asia,Japan,Antibiotic,Azithromycin,13-25,161,26.36,665,506,0
2024-08-17,2024,8,17,South Asia,India,Cardiovascular,Amlodipine,26-45,477,20.15,35,768,0
2023-10-29,2023,10,29,North America,Mexico,Antibiotic,Azithromycin,26-45,383,31.61,912,476,0
2022-09-04,2022,9,4,South America,Brazil,Antibiotic,Azithromycin,26-45,448,25.01,850,95,1
2020-12-17,2020,12,17,South Asia,India,Vitamin, Vitamin C ,13-25,382,9.99,1326,859,1
2021-05-21,2021,5,21,Oceania,New Zealand,Respiratory,Salbutamol,46-65,413,18.34,271,420,1
2022-09-25,2022,9,25,Middle East,UAE,Cough_Cold,Cough Syrup,13-25,370,13.76,1140,939,1
2021-01-07,2021,1,7,Middle East,UAE,Chronic,Omeprazole,46-65,452,40.83,20,498,1
2021-01-14,2021,1,14,North America,Mexico,Respiratory,Salbutamol,26-45,268,23.01,687,525,1
,2020,12,2,East Asia,South Korea,Diabetes,Metformin,26-45,361,14.66,271,370,1
2021-07-07,2021,7,7,North America,Mexico,Cough_Cold,Cough Syrup,13-25,35,10.75,1094,586,1
2024-08-15,2024,8,15,North America,Canada,Cough_Cold,Cough Syrup,46-65,189,10.13,366,977,0
2023-02-22,2023,2,22,Oceania,Australia,Cough_Cold,Cough Syrup,65+,148,13.15,1270,42,0
2020-12-16,2020,12,16,Africa,Nigeria,Cough_Cold,Cough Syrup,13-25,51,11.3,734,59,1
2021-06-27,2021,6,27,North America,Canada,Diabetes,Metformin,65+,58,17.76,697,262,1
2023-06-21,2023,6,21,South America,Argentina,Vitamin,Vitamin C,0-12,153,8.65,1148,121,0
2022-05-08,2022,5,8,Africa,South Africa,Cough_Cold,Cough Syrup,26-45,493,11.17,1440,548,1
2024-01-30,,1,30,East Asia,Brazil,Cough_Cold,Cough Syrup,0-12,276,13.3,1420,370,0
2024-12-03,2024,12,3,Africa,South Africa,Chronic,Omeprazole,46-65,223,37.58,415,392,0
2020-01-06,2020,1,6,Oceania,Australia,Respiratory,Salbutamol,13-25,294,16.73,742,346,1
2024-03-14,2024,3,14,South Asia,Bangladesh,Cardiovascular,Amlodipine,13-25,225,25.36,816,505,0
2022-03-05,2022,3,5,South America,Colombia,Vitamin,Vitamin C,0-12,217,10.37,766,682,1
2024-01-22,2024,1,22,Middle East,Saudi Arabia,Cardiovascular,Amlodipine,65+,210,24.01,737,198,0
2022-08-21,2022,8,21,East Asia,Japan,Vitamin,Vitamin C,0-12,217,9.88,647,461,1
2025-09-26,2025,9,26,Africa,Nigeria,Pain_Relief,Paracetamol,65+,165,6.68,197,516,0
2022-11-16,2022,11,16,Oceania,Australia,Antibiotic,Amoxicillin,46-65,368,30.35,1625,748,1
2022-06-21,2022,6,21,East Asia,Japan,Pain_Relief,Ibuprofen,26-45,389,9.51,357,158,1
2023-06-05,2023,6,5,South America,Brazil,Chronic,Omeprazole,26-45,293,38.18,529,365,0
2021-07-22,2021,7,22,North America,Mexico,Diabetes,Metformin,46-65,492,12.5,674,868,1
2024-06-19,2024,6,19,Middle East,UAE,Chronic,Omeprazole,0-12,445,36.14,1138,844,0
2025-05-04,2025,5,4,Middle East,UAE,Chronic,Omeprazole,46-65,381,34.81,782,277,0
2023-12-26,2023,12,26,East Asia,Japan,Diabetes,Metformin,46-65,431,16.3,1150,222,0
2021-03-14,2021,3,14,East Asia,China,Vitamin, Vitamin C ,13-25,193,9.65,1853,978,1
2020-07-23,2020,7,23,South America,Colombia,Vitamin,Vitamin C,13-25,100,10.15,309,886,1
2021-04-28,2021,4,28,Middle East,Saudi Arabia,Vitamin,Vitamin C,13-25,57,8.95,1276,452,1
2023-03-11,2023,3,11,North America,USA,Cardiovascular,Atorvastatin,26-45,130,22.85,114,52,0
2025-10-20,2025,10,20, South America ,Argentina,Cardiovascular,Amlodipine,65+,217,26.56,1462,194,0
2024-05-10,2024,5,10,Oceania,New Zealand,Chronic,Omeprazole,46-65,110,44.34,813,150,0
2022-10-01,2022,10,1,South Asia,India,Chronic,Omeprazole,0-12,280,36.5,1207,459,1
2023-10-04,2023,10,4,South Asia,India,Diabetes,Metformin,65+,76,14.14,175,548,0
2025-10-02,2025,10,2,South Asia,India,Cardiovascular,Amlodipine,13-25,146,25.97,40,251,0
2025-12-01,2025,12,1,Middle East,Saudi Arabia,Diabetes,Metformin,26-45,159,14.7,1013,-12,0
2025-04-29,2025,4,29,North America,USA,Vitamin,Vitamin C, 13-25 ,179,9.42,203,292,0
2025-07-13,2025,7,13,Europe,Germany,Vitamin,Vitamin C,65+,420,9.42,41,322,0
2023-01-29,2023,1,29,Africa,Nigeria,Chronic,Omeprazole,13-25,201,46.38,1229,376,0
2025-10-23,2025,10,23,East Asia,China,Pain_Relief,Ibuprofen,65+,446,8.8,1574,677,0
2023-10-08,2023,10,8,Europe,Italy,Diabetes,Metformin,65+,320,14.0,587,599,0
2021-01-11,2021,1,11,South America,Colombia,Antibiotic,Azithromycin,26-45,367,30.38,1477,125,1
2023-11-20,2023,11,20,Oceania,New Zealand,Vitamin,Vitamin C,13-25,424,10.51,1050,282,0
2024-01-14,2024,1,14,North America,Mexico,Cough_Cold,Cough Syrup,26-45,359,9.67,1273,718,0
2020-11-09,2020,11,9,South America,Colombia,Antibiotic,Amoxicillin,26-45,67,32.72,25,967,1
2025-01-03,2025,1,3,Africa,South Africa,Diabetes, Metformin ,46-65,137,13.01,1840,522,0
2023-07-17,2023,7,17,South America,Argentina,Cardiovascular,Atorvastatin,65+,328,21.17,1146,744,0
2023-05-14,2023,5,14,South Asia,India,Vitamin,Vitamin C,13-25,261,11.13,1557,965,0
2023-12-02,2023,12,2,East Asia,South Korea,Diabetes,Metformin,65+,201,15.15,363,233,0
2023-09-04,2023,9,4,Europe,France,Respiratory,Salbutamol,46-65,498,22.52,33,252,0
2025-11-19,2025,11,19,Oceania,New Zealand,Chronic,Omeprazole,46-65,479,40.35,162,276,0
2022-10-16,2022,10,16,Africa,South Africa,Pain_Relief,Paracetamol,13-25,290,8.15,1091,676,Yes
2023-10-09,2023,10,9,South America,Colombia,Respiratory,Salbutamol,26-45,254,20.37,1193,257,0
2021-03-17,2021,3,17,South Asia,India, Cardiovascular ,Amlodipine,65+,219,21.97,853,781,1
